pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,0,5,21,12,PenaltySolver,0,0.09765625,104.8464429133041,95,223.03378394184983,11.834038248140132,107520
0,1,5,21,12,PenaltySolver,0,0.09765625,73.25130206589255,105,219.00222581412527,12.470365566870896,118784
0,2,5,21,12,PenaltySolver,0,0,159.4723848940431,128,261.9783245131257,13.911957083881134,144384
0,3,5,21,12,PenaltySolver,0,0,93.84665695491938,106,243.6619531379838,12.695258028019452,119808
0,4,5,21,12,PenaltySolver,0,0,251.26326961322746,86,207.93923548492603,11.12930258407141,97280
0,5,5,21,12,PenaltySolver,0,0.09765625,95.81212436218765,132,263.61659746503574,14.556940584967379,149504
0,6,5,21,12,PenaltySolver,0,0.29296875,113.53484547396143,105,245.38859398686327,11.92489987812587,118784
0,7,5,21,12,PenaltySolver,0,0,101.87714088629725,116,229.5189222781628,12.989405999833252,131072
0,8,5,21,12,PenaltySolver,0,0.09765625,101.17703120952919,112,246.8525154037634,12.900201430224115,126976
0,9,5,21,12,PenaltySolver,0,0,92.26389235935035,101,240.87396130900015,12.115314468013821,114688
0,10,5,21,12,PenaltySolver,0.09765625,0.09765625,86.06537385933846,97,220.719336253067,11.788057933939854,109568
0,11,5,21,12,PenaltySolver,0,0.09765625,82.05721504939494,109,243.45722903788555,12.751213301118696,122880
0,12,5,21,12,PenaltySolver,0,0.29296875,130.58718744776513,114,272.1179263268714,11.469616177142598,129024
0,13,5,21,12,PenaltySolver,0.09765625,0.09765625,79.32801008696235,120,277.42231997390627,13.794196252070833,136192
0,14,5,21,12,PenaltySolver,0,0,126.34430799059132,109,253.65587020185194,12.748690404143417,122880
0,15,5,21,12,PenaltySolver,0,0.1953125,72.66466101486624,116,272.91953685795306,13.036123387049884,131072
0,16,5,21,12,PenaltySolver,0,0,155.01079954117012,114,184.71954563993495,11.674653714057058,129024
0,17,5,21,12,PenaltySolver,0,0,132.61159439994927,113,268.82939755907864,8.100251022930024,128000
0,18,5,21,12,PenaltySolver,0,0.48828125,68.03378376539628,98,227.50453031386132,7.589395741146291,110592
0,19,5,21,12,PenaltySolver,0,0,114.76586068240832,105,248.79922431902378,7.9235535679908935,118784
0,20,5,21,12,PenaltySolver,0,0.78125,74.22845259702308,110,256.14590929003316,8.328251418977743,124928
0,21,5,21,12,PenaltySolver,0,0.1953125,104.70685036631228,99,230.5950858979777,7.518783554027323,111616
0,22,5,21,12,PenaltySolver,0,0.09765625,111.43170359308654,95,228.9120607638033,7.188345140195452,107520
0,23,5,21,12,PenaltySolver,0,0,69.79208517683522,105,241.13473579409765,7.895177507889457,118784
0,24,5,21,12,PenaltySolver,0,0.09765625,67.78875284169786,94,226.31442379808868,6.972023820912,106496
0,25,5,21,12,PenaltySolver,0.09765625,0.09765625,63.3129417631993,112,268.027524230798,8.656978498212993,126976
0,26,5,21,12,PenaltySolver,0,0.09765625,95.51508242990182,105,249.10691100999247,7.669784650992369,118784
0,27,5,21,12,PenaltySolver,0,0,93.27083330224305,87,201.90022454599966,6.435103158990387,98304
0,28,5,21,12,PenaltySolver,0,0,68.80574542359562,105,251.16115832605283,7.5600670719577465,118784
0,29,5,21,12,PenaltySolver,0,0.1953125,87.9098205291688,112,263.44250820585876,8.325522424129304,126976
0,30,5,21,12,PenaltySolver,0,0.09765625,77.02868649936603,101,237.89365090697538,7.56456762002199,114688
0,31,5,21,12,PenaltySolver,0,0,77.38605055529314,94,224.4064313240815,7.0804780559265055,106496
0,32,5,21,12,PenaltySolver,0,0,76.0915771294146,88,207.72790272301063,6.348212986980798,99328
0,33,5,21,12,PenaltySolver,0,0.1953125,72.59396112902866,102,240.73440671194112,7.865893225040054,115712
0,34,5,21,12,PenaltySolver,0,0,137.282910110489,87,209.60832710695104,6.562861094047548,98304
0,35,5,21,12,PenaltySolver,0,0,131.71751297692748,97,234.95549812796526,7.091196932015009,109568
0,36,5,21,12,PenaltySolver,0,0.09765625,43.05391750974925,116,246.1724893960345,8.752112580958055,131072
0,37,5,21,12,PenaltySolver,0,0,86.78215841005066,129,309.2660895437584,9.69477213724167,145408
0,38,5,21,12,PenaltySolver,0,0,213.39072254955462,93,226.31302391306963,6.629391109920107,105472
0,39,5,21,12,PenaltySolver,0,0.09765625,108.06430661360892,106,255.1404314057727,7.8994946802267805,119808
0,40,5,21,12,PenaltySolver,0,0,282.6666013740556,100,248.31746120200842,7.3995741849939805,113664
0,41,5,21,12,PenaltySolver,0,0.09765625,135.86479042119782,116,276.3212391930865,8.714834110927768,131072
0,42,5,21,12,PenaltySolver,0,0,126.57439860978305,79,190.05173324496718,5.680509391037049,89088
0,43,5,21,12,PenaltySolver,0,0,81.77269069286098,116,275.69474995910423,8.409025961882435,131072
0,44,5,21,12,PenaltySolver,0,0,117.33554682806577,110,267.2880019560107,8.208039791003102,124928
0,45,5,21,12,PenaltySolver,0,0,113.8385836326327,94,226.90925853003864,6.70259836196783,106496
0,46,5,21,12,PenaltySolver,0,0.5859375,78.24689501198797,109,255.2845677571313,7.783281305863056,122880
0,47,5,21,12,PenaltySolver,0,0,91.29576819873475,112,271.86249921491253,8.412420784094138,126976
0,48,5,21,12,PenaltySolver,0,0.09765625,143.10839837245072,95,228.6485029279138,7.347894763079239,107520
0,49,5,21,12,PenaltySolver,0,0,95.22968746825677,98,226.4594873772876,7.129437808733201,110592
0,50,5,21,12,PenaltySolver,0,0.1953125,96.86740798286534,97,231.41916193490033,7.227246974100126,109568
0,51,5,21,12,PenaltySolver,0,0,91.0834462505442,91,221.62997036491288,6.657247031078441,103424
0,52,5,21,12,PenaltySolver,0,0.390625,63.605032400030844,106,237.8376998009917,7.85692236199975,119808
0,53,5,21,12,PenaltySolver,0,0,71.56184080242204,126,292.7283979910717,9.29456767294323,142336
0,54,5,21,12,PenaltySolver,0,0.09765625,48.77101731276717,134,282.41297483595554,10.056502248044126,151552
0,55,5,21,12,PenaltySolver,0,0,133.9582609457562,107,259.12438507488696,7.889607057120884,120832
0,56,5,21,12,PenaltySolver,0,0,134.78479348827577,96,235.3260605610849,7.157093110930873,108544
0,57,5,21,12,PenaltySolver,0,0,82.01764956078837,127,306.9822799959511,9.266811357054394,143360
0,58,5,21,12,PenaltySolver,0,0,144.33322969291672,99,228.09210754715605,7.155029866844416,111616
0,59,5,21,12,PenaltySolver,0,0,214.15044475949975,95,229.7148630618467,6.868428728135768,107520
0,60,5,21,12,PenaltySolver,0,0.09765625,77.74215597290575,136,249.67937230679672,9.999796186195454,153600
0,61,5,21,12,PenaltySolver,0,0,54.66366140206899,128,306.8321843597223,9.256670141301583,144384
0,62,5,21,12,PenaltySolver,0,0,103.40091142386636,113,268.2565470589034,8.30507117108209,128000
0,63,5,21,12,PenaltySolver,0,0.1953125,143.2763671158618,110,250.643113352824,8.13943455417757,124928
0,64,5,21,12,PenaltySolver,0,0,111.27483860651094,106,213.32375173692708,7.738908857078059,119808
0,65,5,21,12,PenaltySolver,0,0,164.84247030953708,86,208.16430516412947,6.3095045368536375,97280
0,66,5,21,12,PenaltySolver,0,0,153.20133457158278,106,254.16130533724208,7.869729253783589,119808
0,67,5,21,12,PenaltySolver,0,0,74.14129927550206,101,236.9062870228081,7.4767257581988815,114688
0,68,5,21,12,PenaltySolver,0,0.09765625,78.85794972530866,125,273.66120052110637,9.453646106878296,141312
0,69,5,21,12,PenaltySolver,0,0,89.48796384481551,113,272.39444993212237,8.494627973879687,128000
0,70,5,21,12,PenaltySolver,0,0,145.93254738091693,100,242.0881584106828,7.652450297318865,113664
0,71,5,21,12,PenaltySolver,0,0,280.02753887581497,87,210.77540416517877,6.537807287822943,98304
0,72,5,21,12,PenaltySolver,0,0.09765625,134.80826817923767,97,230.94233903023996,6.94338096876163,109568
0,73,5,21,12,PenaltySolver,0,0,179.9162499280335,110,269.80766015520203,8.078902111796197,124928
0,74,5,21,12,PenaltySolver,0,0,67.0248736081814,114,274.456400573079,8.69419027393451,129024
0,75,5,21,12,PenaltySolver,0,0,140.6916429497904,101,247.03748955007177,7.490758571919287,114688
0,76,5,21,12,PenaltySolver,0,0,102.60993723216366,118,277.7621606649773,8.596784290013602,133120
0,77,5,21,12,PenaltySolver,0,0,271.63102198451054,89,213.261359659984,6.395497144025285,100352
0,78,5,21,12,PenaltySolver,0,0,127.96316960629623,104,250.78116566501558,7.647868175001349,117760
0,79,5,21,12,PenaltySolver,0,0,66.4614528895246,134,231.22049814113416,10.009164695860818,151552
0,80,5,21,12,PenaltySolver,0,0.09765625,128.89285709682397,96,231.55731162580196,7.286828585201874,108544
0,81,5,21,12,PenaltySolver,0,0,168.256347591536,92,222.73109420473338,6.868115984252654,104448
0,82,5,21,12,PenaltySolver,0,0.09765625,226.2357699815544,98,237.79474044017843,7.102639779826859,110592
0,83,5,21,12,PenaltySolver,0,0.09765625,74.24509594174019,121,291.05291606805986,9.149134261941072,137216
0,84,5,21,12,PenaltySolver,0,0,169.31774895288842,109,263.99622478184756,7.981384814134799,122880
0,85,5,21,12,PenaltySolver,0,0,79.48925779311237,125,299.98556791999727,9.625204651005333,141312
0,86,5,21,12,PenaltySolver,0,0.09765625,360.23449662001934,126,306.08709738514153,9.184487742866622,142336
0,87,5,21,12,PenaltySolver,0,0,134.26895412930955,99,230.26946223416599,7.288234007835854,111616
0,88,5,21,12,PenaltySolver,0,0,103.18222125589669,114,271.27825698198285,8.237129517016001,129024
0,89,5,21,12,PenaltySolver,0,0.09765625,103.43753613067128,109,258.6421355709026,8.24998175908695,122880
0,90,5,21,12,PenaltySolver,0,0,144.28945918342515,87,209.33956664404832,6.5670337139454205,98304
0,91,5,21,12,PenaltySolver,0,0.09765625,116.93499485405,103,158.96682936602156,7.537927117984509,116736
0,92,5,21,12,PenaltySolver,0,0.1953125,96.52798458897563,123,282.60770157299703,8.924313234019792,139264
0,93,5,21,12,PenaltySolver,0,0,201.59598204685904,105,251.53807223791955,7.677485356107354,118784
0,94,5,21,12,PenaltySolver,0,0,119.33907058829621,117,270.8367270809831,8.471373700012919,132096
0,95,5,21,12,PenaltySolver,0,0.29296875,91.96367184434544,110,244.27521521691233,7.8803166500874795,124928
0,96,5,21,12,PenaltySolver,0,0.390625,99.82349689953325,119,251.62972240205272,8.549005632958142,134144
0,97,5,21,12,PenaltySolver,0,0,124.4722934912222,87,210.04177796299336,6.493350260017905,98304
0,98,5,21,12,PenaltySolver,0,0,193.0437154195331,112,262.85287578916177,8.427878456830513,126976
0,99,5,21,12,PenaltySolver,0,0,112.25140526987771,90,217.06339925297652,6.51052995401551,102400
0,0,5,21,12,CyclicSolver,0,0,82.73822203932176,95,219.56642470904626,12.55245220795041,107520
0,1,5,21,12,CyclicSolver,0,0.48828125,53.115048350448795,117,264.3776541410771,13.776127886900213,132096
0,2,5,21,12,CyclicSolver,0,0.29296875,135.2322047859821,108,243.984481406922,13.692343374073971,121856
0,3,5,21,12,CyclicSolver,0.1953125,0.390625,67.78109100894626,92,218.6980871759297,12.401712616061559,104448
0,4,5,21,12,CyclicSolver,0,0.9765625,137.83829265788924,94,213.7537122128706,12.323963840142824,106496
0,5,5,21,12,CyclicSolver,0,0.1953125,87.01577520691701,113,252.99900419314508,14.18214008686482,128000
0,6,5,21,12,CyclicSolver,0,4.98046875,79.48876949511873,112,189.74200107116485,14.013386621838436,126976
0,7,5,21,12,CyclicSolver,0,0.78125,87.83571210564011,101,208.90165804864955,12.756326070346404,114688
0,8,5,21,12,CyclicSolver,0,0.09765625,64.36507809925396,129,250.16555986891035,14.218861812085379,145408
0,9,5,21,12,CyclicSolver,0,0,87.8477507277104,89,208.4357311919157,12.308511614071904,100352
0,10,5,21,12,CyclicSolver,0,0.390625,79.13989953096002,99,229.6971251568175,13.056366084201727,111616
0,11,5,21,12,CyclicSolver,0,1.953125,62.75985177382063,115,217.60130188497715,14.115162829024484,130048
0,12,5,21,12,CyclicSolver,0,0.1953125,106.74988276980004,101,238.17561676399782,13.259040045988513,114688
0,13,5,21,12,CyclicSolver,0,0,69.62979662474123,104,245.02187826685258,13.419103075138992,117760
0,14,5,21,12,CyclicSolver,0,0.29296875,61.71791292438646,119,242.69384174607694,14.361642840929562,134144
0,15,5,21,12,CyclicSolver,0,0.29296875,81.99420360258252,106,246.70351003992255,12.170431516075041,119808
